id,origin,destination,algorithm,battery,obstacles_qty,distance,time_to_plan,distance_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception
219,base_3,region_10,ag,,0,745.9719831467847,130.97467350959778,792.7277659798084,1.062677666037524,0.0,feasible,6,,
220,base_3,region_11,ag,,0,860.9862618155265,130.6801052093506,894.7884767061066,1.039259877177718,0.0,feasible,6,,
221,base_3,region_12,ag,,0,634.2250822027353,130.86959195137024,704.8204059412252,1.1113095740289936,0.0,feasible,7,,
222,base_3,base_1,ag,,0,3513.1094929416436,130.47441506385803,3957.1368102723077,1.126391539524396,0.0,feasible,9,,
223,base_3,base_2,ag,,0,3450.977956671778,130.98183965682983,3660.5507452920465,1.0607285213790199,0.0,feasible,8,,
224,base_3,base_4,ag,,0,2453.998623225851,128.61787676811218,2528.677217162062,1.0304313919451362,0.0,feasible,8,,
225,base_4,region_1,ag,,0,3092.556923600707,136.46422743797302,3944.0684807003813,1.2753422420785219,0.0,feasible,8,,
226,base_4,region_2,ag,,0,1043.420809558083,133.10917711257935,1244.0865570916199,1.1923152631185536,0.0,feasible,10,,
227,base_4,region_3,ag,,0,821.2388143548563,134.04814910888672,844.6248774827583,1.028476568227323,0.0,feasible,6,,
228,base_4,region_4,ag,,0,1885.6406927803714,132.09012007713318,2318.4530764776882,1.2295306764191307,0.0,feasible,8,,
229,base_4,region_5,ag,,0,1126.1863434589857,132.87947130203247,1181.8859697628554,1.0494586234572807,0.0,feasible,7,,
230,base_4,region_6,ag,,0,710.6638421651528,132.8464798927307,756.5230694477859,1.0645301260057294,0.0,feasible,6,,
231,base_4,region_7,ag,,0,734.8847890226738,133.9644272327423,790.7526927262358,1.0760226698634774,0.0,feasible,6,,
232,base_4,region_8,ag,,0,1223.7832506722525,136.42177820205688,1251.7977059552513,1.0228916805877264,0.0,feasible,6,,
233,base_4,region_9,ag,,0,1357.4018754596912,132.75490307807922,1461.9587721485661,1.077027222799045,0.0,feasible,6,,
234,base_4,region_10,ag,,0,1732.281971064109,130.79192543029785,1972.586187074501,1.138721189751099,0.0,feasible,8,,
235,base_4,region_11,ag,,0,1600.3231315470448,133.8909056186676,2140.9997146665155,1.3378546322684184,0.0,feasible,8,,
236,base_4,region_12,ag,,0,1860.7211196204391,132.9475178718567,2081.4745015417384,1.1186386178958025,0.0,feasible,9,,
237,base_4,base_1,ag,,0,2828.6726350426184,132.84782218933105,4010.296435644954,1.4177308416548289,0.0,feasible,11,,
238,base_4,base_2,ag,,0,2776.7818843170985,133.03546500205994,3268.2463862874847,1.1769906756976893,0.0,feasible,9,,
239,base_4,base_3,ag,,0,2453.998623225851,131.30720257759094,2478.499122708852,1.009983909221104,0.0,feasible,8,,
