id,origin,destination,algorithm,battery,obstacles_qty,distance,time_to_plan,distance_path,ratio,distance_to_objective,factibility,qty_wp,first_factible_route_found_time,exception
213,base_3,region_4,rrt,,0,4308.769796931463,1.624035358428955,4775.265279530558,1.1082665133169365,0.0,feasible,193,,
214,base_3,region_5,rrt,,0,1327.8426533445536,1.1242876052856445,1470.1791948803177,1.1071938314206495,0.0,feasible,60,,
215,base_3,region_6,rrt,,0,2003.3024745561381,1.2092227935791016,2190.9000058912775,1.0936441369777194,0.0,feasible,89,,
216,base_3,region_7,rrt,,0,3166.7277559592076,1.1930580139160156,3431.5011716736517,1.0836110446236462,0.0,feasible,139,,
217,base_3,region_8,rrt,,0,3658.0281164486955,1.3456263542175293,4029.6743756135206,1.101597431002151,0.0,feasible,163,,
218,base_3,region_9,rrt,,0,1111.4788224397776,1.2412197589874268,1173.4070035457605,1.0557169240256383,0.0,feasible,48,,
219,base_3,region_10,rrt,,0,745.9719831467847,1.1922171115875244,769.009815583406,1.0308829727618445,0.0,feasible,32,,
220,base_3,region_11,rrt,,0,860.9862618155265,1.134284496307373,922.318902643085,1.0712353303968276,0.0,feasible,38,,
221,base_3,region_12,rrt,,0,634.2250822027353,1.3658413887023926,692.6878563980276,1.0921798519734423,0.0,feasible,29,,
222,base_3,base_1,rrt,,0,3513.1094929416436,1.359081506729126,3736.221298627781,1.0635083552432403,0.0,feasible,151,,
223,base_3,base_2,rrt,,0,3450.977956671778,1.43894624710083,3705.542873810042,1.0737660223665333,0.0,feasible,150,,
224,base_3,base_4,rrt,,0,2453.998623225851,1.4003534317016602,2697.996704888365,1.09942877691666,0.0,feasible,109,,
225,base_4,region_1,rrt,,0,3092.556923600707,1.2297947406768799,3490.7012460550914,1.1287427627979827,0.0,feasible,141,,
226,base_4,region_2,rrt,,0,1043.420809558083,1.447434425354004,1161.820110199229,1.1134722439466118,0.0,feasible,48,,
227,base_4,region_3,rrt,,0,821.2388143548563,1.37680983543396,968.3399470491777,1.1791210182995067,0.0,feasible,40,,
228,base_4,region_4,rrt,,0,1885.6406927803714,1.481285810470581,2037.852149120783,1.0807213468203087,0.0,feasible,83,,
229,base_4,region_5,rrt,,0,1126.1863434589857,1.2272610664367676,1298.972140082894,1.1534255832771079,0.0,feasible,53,,
230,base_4,region_6,rrt,,0,710.6638421651528,1.1886372566223145,764.0896842863106,1.075177374943387,0.0,feasible,32,,
231,base_4,region_7,rrt,,0,734.8847890226738,1.2274601459503174,757.8682890912471,1.031274970460525,0.0,feasible,32,,
232,base_4,region_8,rrt,,0,1223.7832506722525,1.5115573406219482,1296.8643617051926,1.0597173649768412,0.0,feasible,53,,
233,base_4,region_9,rrt,,0,1357.4018754596912,1.4452741146087646,1505.7672033718447,1.109300959866369,0.0,feasible,62,,
234,base_4,region_10,rrt,,0,1732.281971064109,1.304863452911377,1978.6687871211766,1.1422325118962686,0.0,feasible,81,,
235,base_4,region_11,rrt,,0,1600.3231315470448,1.4184105396270752,1780.2324720322772,1.112420633644977,0.0,feasible,73,,
236,base_4,region_12,rrt,,0,1860.7211196204391,1.5328333377838135,2191.316960616697,1.1776708167120147,0.0,feasible,89,,
237,base_4,base_1,rrt,,0,2828.6726350426184,1.520850419998169,3143.587124101617,1.1113294218488645,0.0,feasible,127,,
238,base_4,base_2,rrt,,0,2776.7818843170985,1.4860491752624512,2989.926554994197,1.0767596014223917,0.0,feasible,121,,
239,base_4,base_3,rrt,,0,2453.998623225851,1.218360424041748,2760.2411447978943,1.124793273587692,0.0,feasible,112,,
